[00:00:00.080] 男：Ok. 
[03:43:05.699] 女：我还处男情节呢，你你亲过别人的嘴，别亲过我操。
[03:43:10.479] 男：如果听到你那你就是我的。
[03:43:13.239] 男：你属于我了。
[03:43:18.999] 女：对吧？
[03:43:20.339] 男：队友们俩就吻了。
[03:43:24.179] 男：你说只和一个人清爽还是处男了？
[03:43:30.599] 男：哎，我在胡扯。
[03:43:32.399] 女：那你上。
[03:43:33.859] 女：你买的是是吗？
[03:43:44.419] 男：不要讲。
[03:43:48.619] 女：北方嗯自我能力的考察。
[03:43:50.930] 女：哎，这段话我觉得我们还可以拓充一下嗯。
[03:43:56.059] 男：嗯。
[03:44:01.439] 男：那个什么。
[03:44:03.759] 女：嗯。
[03:44:07.979] 男：我都忘说啥。
[03:44:15.219] 女：也许也许也许你跟很多人深交，都可能都会发现这一面吧。
[03:44:20.659] 男：是真的使用效果。
[03:44:22.859] 女：不是。
[03:44:23.759] 男：就是他们。
[03:44:25.819] 男：有有有有一些人。
[03:44:28.459] 男：他底子里面没有一个。
[03:44:31.539] 男：嗯，没有一个准则。
[03:44:34.459] 男：你不管这个准则它是公序良俗还是。
[03:44:38.859] 男：呃，自己认定的一些东西。
[03:44:41.839] 男：他没有。
[03:44:46.499] 男：但没有你就会导致他什么都能干出来。
[03:44:59.379] 男：有的人他比较明显罢了，那有的人他可能需要深交才能发现。
[03:45:10.219] 男：我靠2到0。
[03:45:11.919] 女：这就是我在编辑。
[03:45:13.815] 男：嗯，好，你说。
[03:45:15.039] 男：我在我我我在闲扯啊。
[03:45:18.799] 男：比如是精神危机呀。
[03:45:24.619] 男：我算是理解塔可夫斯基为什么。
[03:45:29.039] 男：这东西要高高害人类精神的崇高性了。
[03:45:37.379] 男：我的隐身我就不不用理我。
[03:45:44.059] 男：你的精神上需要一个崇高性的东西去。
[03:45:48.579] 男：像一个抽象化的一个崇高性的概念。
[03:45:53.559] 男：去让你。
[03:45:56.039] 男：判断某些事情。
[03:46:00.259] 男：能不能做？
[03:46:11.099] 男：你正因为他是崇高的，他是抽象的，所以他不可被违背。
[03:46:16.259] 男：这是一种近乎宗教式的信仰。
[03:46:26.819] 男：现代人缺少这一点吗？
[03:46:36.639] 男：不知道。
[03:46:40.139] 男：哎。
[03:46:43.299] 女：嗯。
[03:46:49.399] 男：没有我这样的人也挺蔑视法律的。
[03:46:54.099] 女：嗯。
[03:46:57.899] 男：靠，我真要搞你，你真考不了工。
[03:47:04.219] 男：我不仅让你考不了高，还是让你三代三代都考不了公。
[03:47:16.099] 男：传承你的家族大业，去吧。
[03:47:20.899] 女：你看，又面临这种时刻了。
[03:47:24.979] 女：又面临这种好像看似有没有没有发生什么很漂亮的时刻，其实他就是很很很严重以后我可以去影响一个人的后的对后来的生活。
[03:47:36.608] 男：对呀。
[03:47:39.439] 男：爸爸，你在哪？
[03:47:50.479] 男：再稍微举报举报。
[03:47:54.919] 男：嗯，他要入党吗？
[03:47:58.439] 女：入不了。
[03:47:59.519] 男：他入不了党。
[03:48:02.059] 女：嗯。
[03:48:03.219] 男：你老大，你考什么公务员呢？
[03:48:07.019] 女：好像我。
[03:48:08.319] 女：我不知道，哎，我忘记了。
[03:48:10.659] 男：行。
[03:48:28.699] 男：哎。
[03:48:30.979] 男：不好意思了。
[03:48:35.399] 女：嗯。
[03:48:43.539] 女：确定素颜是因为。
[03:48:46.799] 女：这侵犯了他人的财产权啊财产权。
[03:48:51.372] 女：对。
[03:48:53.239] 男：就你心里面得有一个准则是。
[03:48:56.919] 男：你得把人家也当人。
[03:49:02.939] 男：什么样的东西。
[03:49:05.739] 男：你不能拿，那是人家的。
[03:49:08.579] 男：就像你的东西你不能被别人拿一样。
[03:49:18.819] 女：是一种偷换概念。
[03:49:20.509] 女：然后之后我们还要说什么？
[03:49:23.166] 男：嗯，是一种偷换概念。
[03:49:25.739] 女：嗯。
[03:49:28.839] 男：后面好像就是突然干净的解释了吧。
[03:49:32.339] 女：嗯嗯，嗯嗯。
[03:49:37.179] 男：那也没啥。
[03:49:38.459] 男：忘了。
[03:49:46.139] 男：嗯。
[03:49:55.339] 男：你的。
[03:49:57.239] 男：就是你的我的。
[03:50:00.479] 男：我不能拿你的。
[03:50:01.716] 女：是因为那那你就不能再长痘痘。
[03:50:05.859] 男：嗯，什么？
[03:50:11.519] 女：是。
[03:50:13.319] 男：什么？
[03:50:16.159] 女：嗯，我到那补偿你了。
[03:50:19.699] 男：对呀，那我不能道德。
[03:50:21.590] 女：上谴责是这样子吗？
[03:50:23.482] 女：对。
[03:50:23.718] 男：就是这样的，就是我做错事情了，我已经道歉了，并且我已经补偿你了。
[03:50:31.619] 男：你再你你你再去再去追着我说。
[03:50:38.019] 男：那是不是显得你。
[03:50:40.939] 男：对吧？
[03:50:41.455] 男：不识抬举，不解风情了。
[03:50:48.419] 男：那是一种补偿机制。
[03:50:52.919] 男：一种事后的一种。
[03:50:57.019] 男：不长。
[03:50:59.999] 男：那你觉得你被冒犯了？
[03:51:02.619] 男：我陪你就是了。
[03:51:06.739] 男：这种。
[03:51:09.599] 男：你把我的一个花瓶打碎了，我陪你就是了。
[03:51:15.499] 男：我都陪你了，你还说我啥呢？
[03:51:21.659] 男：你再说，我不是你穷追不舍吗？
[03:51:25.839] 男：这样吧。
[03:51:42.599] 男：哎，真能赔吗？
[03:51:48.699] 男：有的东西真能赔吗？
[03:51:53.079] 女：我先发表，然后再屏蔽的。
[03:51:57.999] 女：看看都是一分钟之内能不能找到。
[03:52:01.839] 男：我应该不会高强度的说啊。
[03:52:07.939] 男：这都2点2点半了。
[03:52:11.759] 男：一般人也一般人也该都睡了。
[03:52:17.559] 男：嗯嗯。
[03:52:22.399] 男：想吃好吃的？
[03:52:37.039] 女：你说我要不要屏蔽他们？
[03:52:39.759] 男：嗯。
[03:52:41.339] 男：啊，我不好说。
[03:52:43.879] 男：这个我不知道。
[03:52:46.719] 女：腻了。
[03:52:47.759] 男：嗯，好。
[03:53:17.599] 男：哎，小胖想摸呀。
[03:53:23.799] 男：转换成了啊什么？
[03:53:26.459] 女：等一下。
[03:53:29.039] 女：等一下你偷东西也不能发现。
[03:53:44.059] 男：好饿，想吃烧饼。
[03:54:24.559] 女：Ok. 
[03:54:26.199] 男：嗯，抱抱吗？
[03:54:32.519] 女：要争嗯。
[03:54:34.295] 男：不你。
[03:54:36.759] 女：我的录像没记下来，只记了一丢丢。
[03:54:39.867] 男：没事，我有录音。
[03:54:41.899] 女：有录音也不一定能转换的。
[03:54:44.759] 男：出来吧嗯，就在我跟前录的。
[03:54:49.339] 女：没钱了。
[03:54:50.679] 男：嗯，也不会。
[03:54:52.629] 女：怎么搞了。
[03:54:57.439] 女：我真的在思考，如果人家搞他会不会太严重？
[03:55:01.039] 男：搞啥呀？
[03:55:02.739] 女：倒塌。
[03:55:05.039] 女：我和我和谁搞呢？
[03:55:06.833] 男：对吧？
[03:55:07.346] 男：那那就得看看你怎么想的了呀。
[03:55:11.799] 女：我怎么搞呢？
[03:55:14.879] 男：稍微的往一说就ok了。
[03:55:19.159] 女：嗯。
[03:55:20.899] 男：哎，你就把这这个。
[03:55:23.239] 男：我想想啊。
[03:55:27.319] 男：把它把它把它，你就你就光把它清理那一那那一段截出来。
[03:55:34.419] 男：我说这一段你说给谁听啊？
[03:55:37.539] 男：别多生气。
[03:55:41.199] 女：也有有这种事啊啊。
[03:55:44.459] 女：我就是这种事。
[03:55:45.761] 女：然。
[03:55:46.119] 男：我靠，那那你名句你都醉成那个样子了，他亲你，而且你要重申，你们两个没有确立关系，你俩是你俩，你俩就是熟人朋友，不是男女朋友。
[03:56:00.659] 男：你在就是在对外叙事的时候得强调这一点。
[03:56:12.999] 男：要不然的话，别人可能会误会。
[03:56:16.439] 女：人死了就是这种事儿。
[03:56:18.834] 男：抱抱你的。
[03:56:20.119] 男：爸爸了吗？
[03:56:22.019] 男：他在嗯。
[03:56:29.599] 男：那比如说，那算了，我不说了，没啥好说的。
[03:56:35.959] 男：到了。
[03:56:48.919] 男：你的。
[03:56:50.859] 女：对的。
[03:56:51.899] 男：抱抱呢？
[03:56:53.819] 女：哦，好。
[03:56:55.119] 男：嗯。
[03:56:56.439] 女：幸好这次要你陪着。
[03:56:58.439] 男：试试。
[03:57:00.979] 男：不过这次事情不是特别特别严重吧。
[03:57:05.859] 男：对，嗯，就是你看的也看的也比较清楚，你反应的也快。
[03:57:14.599] 男：怎么你自己变厉害了呀，很厉害的。
[03:57:26.059] 男：反应很快呀。
[03:57:51.359] 男：嗯。
[03:57:55.399] 女：A上来嗯。
[03:57:58.979] 男：怎么了？
[03:58:03.019] 女：嗯。
[03:58:03.629] 男：还有嗯什么？
[03:58:07.539] 女：有点冷。
[03:58:08.719] 男：有点冷，抱抱的。
[03:58:10.719] 男：那那要。
[03:58:13.139] 男：找点暖和的地方吧。
[03:58:22.159] 男：不好意思了。
[03:58:32.619] 男：没错。
[03:58:33.329] 男：没错。
[03:58:37.579] 男：你这你这。
[03:58:39.399] 女：哦，他居然问了，会不会让你不舒服嗯。
[03:58:48.119] 男：他问了。
[03:58:50.999] 男：那还做了嗯。
[03:58:52.078] 女：他靠着他的时候，他问我，你会不会觉得这样是在劝我指挥。
[03:58:57.839] 男：嗯。
[03:59:00.919] 男：那问了他还多干啥呢？
[03:59:06.259] 男：八嘎。
[03:59:15.099] 男：啊。
[03:59:18.239] 女：这次实习。
[03:59:21.199] 女：我想说啥就是。
[03:59:23.359] 男：宝宝。
[03:59:25.359] 女：这件事情上。
[03:59:30.019] 女：刚刚刚刚刷子来跑跑来找我说，可能意识到没意识到发生了什事情。
[03:59:37.759] 男：刷子可能意识到发生了什么事情。
[03:59:40.559] 女：爸爸来找我，我是不是遇到啥大事了，我就把我今天今天在小窗写了一些东西给发。
[03:59:48.504] 男：过去了哦。
[03:59:53.119] 男：他这个人真真真真好。
[03:59:58.479] 男：真挺好。
[04:00:00.479] 男：能住。
[04:00:07.119] 男：哎，宝宝你在哪？
[04:00:14.999] 男：宝宝。
[04:00:16.099] 男：好的。
[04:00:16.617] 女：这次事情啥呀，我操哦，这次事情没有那么严重啊。
[04:00:21.799] 男：对。
[04:00:23.819] 男：因为你。
[04:00:26.019] 男：你判断力比较强。
[04:00:30.439] 女：那如果碰到一步就会变成什么样？
[04:00:33.419] 男：你判断力不强，你可能在在他给你发小作文之后。
[04:00:40.239] 男：你就觉得给他们道歉了？
[04:00:44.499] 男：你就原谅他了。
[04:00:46.519] 男：你没有什么。
[04:00:47.969] 女：想过啊。
[04:00:49.379] 女：啊，我看到他小朋友的时候，真的还觉得有点挺诚恳的。
[04:00:53.703] 男：对你就给他这个。
[04:00:55.299] 女：但是我不是因为他道歉，而是因为我感觉意识到了他他有在。
[04:00:59.719] 女：用的这个点。
[04:01:02.499] 男：就是给他个台阶下了，你们两个就就就就又。
[04:01:06.999] 男：呃，恢复如初了，就再再那个出下去呗。
[04:01:10.999] 女：你真的被骗了。
[04:01:13.305] 女：嗯。
[04:01:13.690] 男：什么？
[04:01:14.919] 女：比如说有你在帮我利益。
[04:01:19.399] 女：因为如果说我自己泡真的会。
[04:01:22.219] 女：就在想，那我要不要跟他发生关系啊？
[04:01:24.979] 男：哎。
[04:01:26.679] 男：这个东西我一直一直说危险啊危险。
[04:01:31.219] 女：哎呦，我我的。
[04:01:34.399] 女：我我跟双姐说，危险危险，他不是一头扎进去了，哎呀，我感觉我理解他了。
[04:01:38.779] 男：确实这个东西，哎，反正反正就是危险，一看就危险，不能干。
[04:01:47.639] 女：我也想我也想到。
[04:01:49.279] 女：没钱，那我承担就好呗，我有点想试试了，反正。
[04:01:53.219] 男：嗯，有的有的时候你对于危险，我们还是尽量规避的话比较好。
[04:02:01.659] 女：这种行为我特别痛苦，就是因为我感觉不到自己身体的边界在哪，感觉我应该是愿意去做，甚至是喜欢做。
[04:02:09.839] 男：抱抱你怎么办？
[04:02:13.139] 男：得分和什么人在什么时候？
[04:02:17.699] 男：一个对我我难过。
[04:02:19.208] 女：的我难过的就是这个我不要去。
[04:02:22.010] 男：和他这么做对。
[04:02:23.304] 女：但是但是但是但是在这个这个事情里面，他暴露出来的行为。
[04:02:28.693] 男：非让我感觉到这个人不可习惯。
[04:02:31.495] 男：对，就是一个行为，他必须得依附具体的人和时间地点这样的东西他才能够被接受，才能够被考虑。
[04:02:40.979] 男：我不能我空泛的谈，我不喜欢。
[04:02:44.159] 男：亲嘴，我我喜欢亲嘴。
[04:02:46.979] 男：我靠，这么好看呀。
[04:02:52.239] 男：导航导航。
[04:02:59.039] 女：不是。
[04:03:00.359] 男：不是很高雅。
[04:03:02.919] 男：嗯。
[04:03:04.599] 女：喵，哎呦。
[04:03:05.577] 男：你真可爱小猫咪。
[04:03:08.939] 男：那是梨花。
[04:03:12.979] 男：哎呦，我操好亲人呢。
[04:03:16.379] 女：对，他说他听说他咬人。
[04:03:19.359] 男：你你别摸他就行。
[04:03:21.899] 女：别摸了，别吵。
[04:03:24.279] 男：太磨了。
[04:03:33.959] 男：啊，2点38有人回来。
[04:03:43.639] 男：嗯嗯。
[04:03:50.799] 男：嗯嗯。
[04:03:52.779] 男：嗯。
[04:04:03.339] 女：只是我我我意识到了有些问题，有一些地方是有问题的，但是我不能够做出一个特别准确的判断力。
[04:04:10.959] 男：嗯。
[04:04:12.819] 女：谢谢小周，嗯嗯嗯。
[04:04:15.159] 女：嗯，没事，因为我很早在考。
[04:04:20.419] 女：有什么好暖和。
